id_pdv;id_sku;fecha_min;fecha_max;anio_semana_min;anio_semana_max;count_nonzero;sum_cantidad;fecha;anio_semana;cantidad;cantidad_neta;cantidad_bruta;venta;venta_neta;venta_bruta;volumen_neto;volumen_bruto;precio
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;10/01/2022;202202;17;17;17;755.14;755.14;755.14;4.25;4.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;11/01/2022;202202;0;0;0;0.0;-154.8;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;13/01/2022;202202;59;59;59;2620.78;2620.78;2620.78;14.75;14.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/01/2022;202202;0;0;0;0.0;-537.26;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/01/2022;202203;13;13;13;577.46;577.46;577.46;3.25;3.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;18/01/2022;202203;0;0;0;0.0;-118.38;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;20/01/2022;202203;138;138;138;6129.96;6129.96;6129.96;34.5;34.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/01/2022;202203;0;0;0;0.0;-1256.64;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;30/01/2022;202204;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;31/01/2022;202205;77;77;77;3420.34;2609.9;3420.34;19.25;19.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;01/02/2022;202205;0;0;0;0.0;-701.17;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;03/02/2022;202205;28;28;28;1243.76;1243.76;1243.76;7.0;7.0;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;04/02/2022;202205;0;0;0;0.0;-93.28;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;07/02/2022;202206;5;5;5;222.1;222.1;222.1;1.25;1.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;08/02/2022;202206;0;0;0;0.0;-16.66;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;10/02/2022;202206;26;26;26;1154.92;1154.92;1154.92;6.5;6.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;11/02/2022;202206;0;0;0;0.0;-86.62;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/02/2022;202207;15;15;15;666.3;666.3;666.3;3.75;3.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;15/02/2022;202207;0;0;0;0.0;-49.97;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/02/2022;202207;23;23;23;1021.66;1021.66;1021.66;5.75;5.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;18/02/2022;202207;0;0;0;0.0;-76.63;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/02/2022;202208;8;8;8;355.36;355.36;355.36;2.0;2.0;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/02/2022;202208;0;0;0;0.0;-26.65;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;24/02/2022;202208;5;5;5;222.1;222.1;222.1;1.25;1.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;25/02/2022;202208;0;0;0;0.0;-16.66;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/03/2022;202211;14;14;14;621.88;621.88;621.88;3.5;3.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;18/03/2022;202211;0;0;0;0.0;-46.64;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/03/2022;202212;14;14;14;621.88;621.88;621.88;3.5;3.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/03/2022;202212;0;0;0;0.0;-46.64;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;24/03/2022;202212;34;34;34;1510.28;1510.28;1510.28;8.5;8.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;25/03/2022;202212;0;0;0;0.0;-113.27;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;28/03/2022;202213;9;3;9;399.78;133.26;399.78;0.75;2.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;29/03/2022;202213;0;0;0;0.0;-29.98;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;31/03/2022;202213;16;-5;16;710.72;-177.68;710.72;-1.25;4.0;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;01/04/2022;202213;0;0;0;0.0;-53.3;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;04/04/2022;202214;45;45;45;1998.9;1998.9;1998.9;11.25;11.25;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;05/04/2022;202214;0;0;0;0.0;-149.92;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;07/04/2022;202214;3;3;3;133.26;133.26;133.26;0.75;0.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;08/04/2022;202214;0;0;0;0.0;-10.0;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;09/04/2022;202214;0;-5;0;0.0;-222.1;0.0;-1.25;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;11/04/2022;202215;3;3;3;133.26;133.26;133.26;0.75;0.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;12/04/2022;202215;0;0;0;0.0;-10.0;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/04/2022;202215;23;23;23;1021.66;1021.66;1021.66;5.75;5.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;15/04/2022;202215;0;0;0;0.0;-76.63;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;18/04/2022;202216;10;10;10;444.2;444.2;444.2;2.5;2.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;19/04/2022;202216;0;-4;0;0.0;-210.99;0.0;-1.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;21/04/2022;202216;27;27;27;1199.34;1199.34;1199.34;6.75;6.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;22/04/2022;202216;0;0;0;0.0;-89.95;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;25/04/2022;202217;11;11;11;488.62;488.62;488.62;2.75;2.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;26/04/2022;202217;0;0;0;0.0;-36.65;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;28/04/2022;202217;15;15;15;666.3;666.3;666.3;3.75;3.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;29/04/2022;202217;0;0;0;0.0;-49.97;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;02/05/2022;202218;14;14;14;621.88;621.88;621.88;3.5;3.5;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;03/05/2022;202218;0;0;0;0.0;-34.2;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;05/05/2022;202218;7;7;7;310.94;310.94;310.94;1.75;1.75;44.42
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;06/05/2022;202218;0;0;0;0.0;-23.32;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;12/05/2022;202219;15;15;15;732.3;732.3;732.3;3.75;3.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;13/05/2022;202219;0;0;0;0.0;-127.42;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;16/05/2022;202220;21;21;21;1025.22;1025.22;1025.22;5.25;5.25;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/05/2022;202220;0;0;0;0.0;-178.39;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;19/05/2022;202220;1;1;1;48.82;48.82;48.82;0.25;0.25;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;20/05/2022;202220;0;0;0;0.0;-3.66;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;23/05/2022;202221;15;15;15;732.3;732.3;732.3;3.75;3.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;24/05/2022;202221;0;0;0;0.0;-54.92;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;26/05/2022;202221;6;6;6;292.92;292.92;292.92;1.5;1.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;27/05/2022;202221;0;0;0;0.0;-21.97;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;30/05/2022;202222;19;19;19;927.58;927.58;927.58;4.75;4.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;31/05/2022;202222;0;0;0;0.0;-69.57;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;02/06/2022;202222;15;15;15;732.3;732.3;732.3;3.75;3.75;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;03/06/2022;202222;0;0;0;0.0;-54.92;0.0;0.0;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;09/06/2022;202223;46;46;46;2245.72;2245.72;2245.72;11.5;11.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;10/06/2022;202223;0;-2;0;0.0;-266.07;0.0;-0.5;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;14/06/2022;202224;0;-1;0;0.0;-48.82;0.0;-0.25;0.0;0.0
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;16/06/2022;202224;14;14;14;683.48;683.48;683.48;3.5;3.5;48.82
323606;116;30/09/2021;20/11/2025;202139;202547;314;6983;17/06/2022;202224;0;0;0;0.0;-51.26;0.0;0.0;0.0;0.0
